@RELATION page
@ATTRIBUTE id NUMERIC
@ATTRIBUTE class {none,h1,h2,subtitle,perex,paragraph,author,date,authordate}
@ATTRIBUTE fontsize NUMERIC
@ATTRIBUTE weight NUMERIC 
@ATTRIBUTE style NUMERIC
@ATTRIBUTE replaced NUMERIC
@ATTRIBUTE aabove NUMERIC 
@ATTRIBUTE abelow NUMERIC 
@ATTRIBUTE aleft NUMERIC 
@ATTRIBUTE aright NUMERIC 
@ATTRIBUTE nlines NUMERIC
@ATTRIBUTE ncols NUMERIC
@ATTRIBUTE depth NUMERIC
@ATTRIBUTE tlength NUMERIC 
@ATTRIBUTE pdigits NUMERIC 
@ATTRIBUTE plower NUMERIC 
@ATTRIBUTE pupper NUMERIC 
@ATTRIBUTE pspaces NUMERIC 
@ATTRIBUTE ppunct NUMERIC 
@ATTRIBUTE relx NUMERIC 
@ATTRIBUTE rely NUMERIC 
@ATTRIBUTE tlum NUMERIC
@ATTRIBUTE bglum NUMERIC
@ATTRIBUTE contrast NUMERIC
@ATTRIBUTE markedness NUMERIC
@ATTRIBUTE cperc NUMERIC
@ATTRIBUTE tdate {true,false}
@ATTRIBUTE ttime {true,false}
@ATTRIBUTE tpersons {true,false}
@ATTRIBUTE ttitle {true,false}
@data
12, none, 93, 1.0, 0.0, 0, 1, 2, 0, 3, 1, 2, 3, 11, 0.0, 0.09090909090909091, 0.45454545454545453, 0.36363636363636365, 0.09090909090909091, 0.011652542372881356, 0.010346199761241544, 0.8440598330706715, 0.12733670872821162, 5.041594825360825, 144.1958770751953, 0.025146545478495683, false, false, false, false
% c1.xml:13
13, none, 100, 1.0, 0.0, 0, 0, 0, 0, 1, 1, 1, 2, 6, 0.0, 0.0, 0.3333333333333333, 0.5, 0.16666666666666666, 0.011247443762781187, 0.010346199761241544, 1.0, 0.12733670872821162, 5.920939931332789, 150.86660766601562, 0.05228215767634855, false, false, false, false
% c1.xml:14
14, none, 83, 1.0, 0.0, 0, 0, 0, 1, 0, 1, 1, 2, 4, 0.0, 0.25, 0.75, 0.0, 0.0, 0.046012269938650305, 0.010540970564836914, 0.6101495826766788, 0.12733670872821162, 3.72257716640288, 134.18978881835938, 0.00479483633010604, false, false, false, false
% c1.xml:15
15, none, 0, 0.0, 0.0, 0, 1, 2, 1, 2, 1, 1, 2, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07892107892107893, 0.009161521609241188, 0.0, 0.12733670872821162, 3.5467341745642322, 0.0, 0.0, false, false, false, false
% c1.xml:16
16, none, 83, 1.0, 0.0, 0, 2, 2, 2, 1, 1, 1, 2, 14, 0.0, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.0, 0.09750812567713976, 0.010540970564836914, 0.6101495826766788, 0.12733670872821162, 3.72257716640288, 134.18978881835938, 0.00479483633010604, false, false, false, true
% c1.xml:17
17, none, 83, 1.0, 0.0, 0, 4, 1, 0, 1, 1, 1, 2, 22, 0.0, 0.8636363636363636, 0.045454545454545456, 0.09090909090909091, 0.0, 0.012304250559284116, 0.014518695306284805, 0.6101495826766788, 0.12733670872821162, 3.72257716640288, 134.18980407714844, 0.00479483633010604, false, false, false, true
% c1.xml:18
18, none, 0, 0.0, 0.0, 0, 0, 1, 7, 1, 1, 1, 2, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9500499500499501, 0.004580760804620594, 0.0, 0.12733670872821162, 3.5467341745642322, 0.0, 0.0, false, false, false, false
% c1.xml:19
19, none, 83, 1.0, 0.0, 0, 0, 1, 8, 0, 1, 1, 2, 6, 0.0, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.9886831275720165, 0.0059665871121718375, 1.0, 0.12733670872821162, 5.920939931332789, 134.18978881835938, 0.05228215767634855, false, false, false, false
% c1.xml:20
20, none, 100, 1.0, 0.0, 0, 13, 0, 0, 0, 2, 16, 5, 122, 0.0, 0.680327868852459, 0.1557377049180328, 0.14754098360655737, 0.01639344262295082, NaN, 0.0214, 0.9519634885538466, 0.10123697090543268, 6.625122696885847, 150.73248291015625, 0.0492977976380466, false, false, false, false
% c1.xml:21
21, none, 0, 0.0, 0.0, 0, 0, 0, 0, 13, 1, 1, 2, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01098901098901099, 0.021374350779065122, 0.0, 0.10123697090543268, 3.0247394181086538, 0.0, 0.0, false, false, false, false
% c1.xml:22
22, none, 100, 1.0, 0.0, 0, 0, 0, 1, 12, 1, 3, 4, 16, 0.0, 0.6875, 0.1875, 0.125, 0.0, 0.014218009478672985, 0.021374350779065122, 1.0, 0.06910285823198083, 8.815909337413869, 150.7246551513672, 0.05228215767634855, false, false, false, false
% c1.xml:23
23, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 3, 3, 16, 0.0, 0.6875, 0.1875, 0.125, 0.0, 0.014201183431952662, 0.021374350779065122, 1.0, 0.10123697090543268, 6.942746827801496, 150.7246551513672, 0.05228215767634855, false, false, false, false
% c1.xml:24
24, none, 100, 1.0, 0.0, 0, 0, 0, 0, 2, 1, 1, 2, 4, 0.0, 0.75, 0.25, 0.0, 0.0, 0.021671826625386997, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:25
25, none, 100, 1.0, 0.0, 0, 0, 0, 1, 1, 1, 1, 2, 5, 0.0, 0.8, 0.2, 0.0, 0.0, 0.07525773195876288, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:26
26, none, 100, 1.0, 0.0, 0, 0, 0, 2, 0, 1, 1, 2, 5, 0.0, 0.8, 0.2, 0.0, 0.0, 0.128099173553719, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:27
27, none, 100, 1.0, 0.0, 0, 0, 0, 2, 11, 1, 1, 4, 4, 0.0, 0.0, 0.5, 0.0, 0.5, 0.17708333333333334, 0.021374350779065122, 1.0, 0.06910285823198083, 8.815909337413869, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:28
28, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 3, 4, 0.0, 0.0, 0.5, 0.0, 0.5, 0.1768990634755463, 0.021374350779065122, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:29
29, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 2, 4, 0.0, 0.0, 0.5, 0.0, 0.5, 0.1826530612244898, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:30
30, none, 100, 1.0, 0.0, 0, 0, 0, 3, 10, 1, 1, 4, 6, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0, 0.22410147991543342, 0.021374350779065122, 1.0, 0.06910285823198083, 8.815909337413869, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:31
31, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 3, 6, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0, 0.2238648363252376, 0.021374350779065122, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:32
32, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 2, 6, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0, 0.22933884297520662, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:33
33, none, 100, 1.0, 0.0, 0, 0, 0, 4, 9, 1, 1, 4, 4, 0.0, 0.75, 0.25, 0.0, 0.0, 0.2800417972831766, 0.021374350779065122, 1.0, 0.06910285823198083, 8.815909337413869, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:34
34, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 3, 4, 0.0, 0.75, 0.25, 0.0, 0.0, 0.2797494780793319, 0.021374350779065122, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:35
35, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 2, 4, 0.0, 0.75, 0.25, 0.0, 0.0, 0.2835209825997953, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:36
36, none, 100, 1.0, 0.0, 0, 0, 0, 5, 8, 1, 1, 4, 6, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0, 0.3322717622080679, 0.021374350779065122, 0.12733670872821162, 0.06910285823198083, 1.4889374727078897, 150.86660766601562, 5.532503457814661E-4, false, false, false, false
% c1.xml:37
37, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 3, 6, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0, 0.33191940615058324, 0.021374350779065122, 0.12733670872821162, 1.0, 5.920939931332789, 150.86660766601562, 5.532503457814661E-4, false, false, false, false
% c1.xml:38
38, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 2, 6, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0, 0.33471933471933474, 0.023278949462793474, 0.12733670872821162, 1.0, 5.920939931332789, 150.86660766601562, 5.532503457814661E-4, false, false, false, false
% c1.xml:39
39, none, 100, 1.0, 0.0, 0, 0, 0, 6, 7, 1, 1, 4, 13, 0.0, 0.7692307692307693, 0.15384615384615385, 0.07692307692307693, 0.0, 0.41261061946902655, 0.021374350779065122, 1.0, 0.06910285823198083, 8.815909337413869, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:40
40, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 3, 13, 0.0, 0.7692307692307693, 0.15384615384615385, 0.07692307692307693, 0.0, 0.4121546961325967, 0.021374350779065122, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:41
41, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 2, 13, 0.0, 0.7692307692307693, 0.15384615384615385, 0.07692307692307693, 0.0, 0.41278439869989164, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:42
42, none, 100, 1.0, 0.0, 0, 0, 0, 7, 6, 1, 1, 4, 11, 0.0, 0.7272727272727273, 0.18181818181818182, 0.09090909090909091, 0.0, 0.5141921397379913, 0.021374350779065122, 1.0, 0.06910285823198083, 8.815909337413869, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:43
43, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 3, 11, 0.0, 0.7272727272727273, 0.18181818181818182, 0.09090909090909091, 0.0, 0.5136314067611778, 0.021374350779065122, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:44
44, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 2, 11, 0.0, 0.7272727272727273, 0.18181818181818182, 0.09090909090909091, 0.0, 0.512273212379936, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:45
45, none, 100, 1.0, 0.0, 0, 0, 0, 8, 5, 1, 1, 4, 8, 0.0, 0.875, 0.125, 0.0, 0.0, 0.6008629989212514, 0.021374350779065122, 1.0, 0.06910285823198083, 8.815909337413869, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:46
46, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 3, 8, 0.0, 0.875, 0.125, 0.0, 0.0, 0.6002155172413793, 0.021374350779065122, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:47
47, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 2, 8, 0.0, 0.875, 0.125, 0.0, 0.0, 0.5974710221285564, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:48
48, none, 100, 1.0, 0.0, 0, 0, 0, 9, 4, 1, 1, 4, 11, 0.0, 0.7272727272727273, 0.18181818181818182, 0.09090909090909091, 0.0, 0.6937431394072447, 0.021374350779065122, 1.0, 0.06910285823198083, 8.815909337413869, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:49
49, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 3, 11, 0.0, 0.7272727272727273, 0.18181818181818182, 0.09090909090909091, 0.0, 0.6929824561403509, 0.021374350779065122, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:50
50, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 2, 11, 0.0, 0.7272727272727273, 0.18181818181818182, 0.09090909090909091, 0.0, 0.6873661670235546, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:51
51, none, 100, 1.0, 0.0, 0, 0, 0, 10, 3, 1, 1, 4, 13, 0.0, 0.9230769230769231, 0.07692307692307693, 0.0, 0.0, 0.8033333333333333, 0.021374350779065122, 1.0, 0.06910285823198083, 8.815909337413869, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:52
52, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 3, 13, 0.0, 0.9230769230769231, 0.07692307692307693, 0.0, 0.0, 0.802441731409545, 0.021374350779065122, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:53
53, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 2, 13, 0.0, 0.9230769230769231, 0.07692307692307693, 0.0, 0.0, 0.7950108459869848, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:54
54, none, 100, 1.0, 0.0, 0, 0, 0, 11, 2, 1, 1, 4, 4, 0.0, 0.75, 0.25, 0.0, 0.0, 0.8638743455497382, 0.021374350779065122, 1.0, 0.06910285823198083, 8.815909337413869, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:55
55, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 3, 4, 0.0, 0.75, 0.25, 0.0, 0.0, 0.8629707112970711, 0.021374350779065122, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:56
56, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 2, 4, 0.0, 0.75, 0.25, 0.0, 0.0, 0.8552361396303901, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:57
57, none, 100, 1.0, 0.0, 0, 0, 0, 12, 1, 1, 1, 4, 6, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0, 0.9208025343189018, 0.021374350779065122, 1.0, 0.06910285823198083, 8.815909337413869, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:58
58, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 3, 6, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0, 0.919831223628692, 0.021374350779065122, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:59
59, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 2, 6, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0, 0.9110651499482937, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.72467041015625, 0.05228215767634855, false, false, false, false
% c1.xml:60
60, none, 100, 1.0, 0.0, 0, 0, 0, 13, 0, 1, 1, 4, 7, 0.0, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0, 0.9861702127659574, 0.021374350779065122, 1.0, 0.06910285823198083, 8.815909337413869, 150.7246551513672, 0.05228215767634855, false, false, false, false
% c1.xml:61
61, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 3, 7, 0.0, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0, 0.9851222104144527, 0.021374350779065122, 1.0, 0.10123697090543268, 6.942746827801496, 150.7246551513672, 0.05228215767634855, false, false, false, false
% c1.xml:62
62, none, 100, 1.0, 0.0, 0, 0, 0, 0, 0, 1, 1, 2, 7, 0.0, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0, 0.9739854318418314, 0.023278949462793474, 1.0, 0.10123697090543268, 6.942746827801496, 150.7246551513672, 0.05228215767634855, false, false, false, false
% c1.xml:63
63, none, 101, 0.046986635286206606, 0.0, 0, 1, 8, 0, 0, 273, 44, 5, 12309, 0.023397514014136, 0.7225607279226582, 0.048907303598992605, 0.17223170038183444, 0.018523031927857665, 0.0, 0.4327485380116959, 0.0663591740979811, 1.0, 9.02378354040086, 103.2263412475586, 0.5937985445300509, false, false, true, true
% c1.xml:64
64, none, 0, 0.0, 0.0, 0, 0, 55, 0, 0, 1, 1, 2, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2777777777777778, 0.029376736800317587, 0.0, 0.0, 1.0, 0.0, 0.0, false, false, false, false
% c1.xml:65
65, none, 0, 0.0, 0.0, 0, 1, 2, 2, 1, 1, 1, 2, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8381618381618382, 0.03462940461725395, 0.0, 0.6320426176206414, 13.640852352412828, 0.0, 0.0, false, false, false, false
% c1.xml:66
66, none, 92, 1.0, 0.0, 0, 1, 2, 3, 0, 3, 1, 3, 24, 0.0, 0.75, 0.125, 0.125, 0.0, 0.9482758620689655, 0.03870062161620213, 0.04981472788957352, 1.0, 10.519489680537228, 141.95863342285156, 0.10262793914246196, false, false, false, false
% c1.xml:67
67, none, 92, 1.0, 0.0, 0, 0, 2, 0, 0, 1, 1, 2, 5, 0.0, 0.8, 0.2, 0.0, 0.0, 0.9016393442622951, 0.03839267953053511, 0.04981472788957352, 1.0, 10.519489680537228, 141.95863342285156, 0.10262793914246196, false, false, false, false
% c1.xml:68
68, none, 92, 1.0, 0.0, 0, 1, 1, 0, 0, 1, 1, 2, 5, 0.0, 0.8, 0.2, 0.0, 0.0, 0.9044193216855088, 0.04237119554406207, 0.04981472788957352, 1.0, 10.519489680537228, 141.95863342285156, 0.10262793914246196, false, false, false, false
% c1.xml:69
69, none, 92, 1.0, 0.0, 0, 2, 0, 0, 0, 1, 1, 2, 12, 0.0, 0.8333333333333334, 0.08333333333333333, 0.08333333333333333, 0.0, 0.9482758620689655, 0.04634971155758902, 0.04981472788957352, 1.0, 10.519489680537228, 141.95863342285156, 0.10262793914246196, false, false, false, false
% c1.xml:70
70, h1, 229, 1.0, 0.0, 0, 1, 52, 0, 2, 3, 2, 3, 69, 0.043478260869565216, 0.6521739130434783, 0.14492753623188406, 0.15942028985507245, 0.0, 0.05415162454873646, 0.03317916750452443, 0.007378127993419098, 1.0, 18.299655926739685, 278.9950256347656, 0.6246275893864963, false, false, false, true
% c1.xml:71
71, none, 108, 1.0, 0.0, 0, 0, 0, 1, 0, 1, 1, 2, 10, 0.0, 0.0, 0.9, 0.1, 0.0, 0.7164502164502164, 0.03402307998408277, 0.04943345755590796, 1.0, 10.559825895721485, 158.39926147460938, 0.0016597510373443983, false, false, false, false
% c1.xml:72
72, none, 250, 1.0, 0.0, 0, 0, 1, 0, 1, 1, 1, 2, 32, 0.09375, 0.71875, 0.03125, 0.15625, 0.0, 0.02912621359223301, 0.03296044746304435, 0.0, 1.0, 21.0, 300.15216064453125, 0.7390502535730752, false, false, false, true
% c1.xml:73
73, none, 250, 1.0, 0.0, 0, 1, 0, 0, 1, 1, 1, 2, 25, 0.0, 0.88, 0.0, 0.12, 0.0, 0.022865853658536585, 0.039552536955653216, 0.0, 1.0, 21.0, 300.15216064453125, 0.7390502535730751, false, false, false, false
% c1.xml:74
74, author, 96, 0.44565217391304346, 0.0, 0, 2, 45, 0, 2, 2, 5, 3, 101, 0.13861386138613863, 0.38613861386138615, 0.18811881188118812, 0.2079207920792079, 0.0297029702970297, 0.021994134897360705, 0.04733373277411624, 0.07215461130816232, 1.0, 8.595664042114139, 119.24261474609375, 0.34869986168741357, true, false, true, false
% c1.xml:75
75, none, 100, 0.0, 0.0, 0, 0, 1, 0, 4, 1, 1, 2, 3, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.015212981744421906, 0.047154795065658575, 0.1332085131842997, 1.0, 5.731174724090175, 100.06085968017578, 0.012816966343937298, false, false, false, false
% c1.xml:76
76, none, 100, 1.0, 0.0, 0, 0, 1, 1, 3, 1, 1, 2, 24, 0.0, 0.625, 0.16666666666666666, 0.16666666666666666, 0.041666666666666664, 0.03596287703016241, 0.047154795065658575, 0.0, 1.0, 21.0, 150.0608673095703, 0.7390502535730752, false, false, true, false
% c1.xml:77
77, none, 100, 0.0, 0.0, 0, 0, 1, 2, 2, 1, 1, 2, 3, 0.0, 1.0, 0.0, 0.0, 0.0, 0.1743119266055046, 0.047154795065658575, 0.1332085131842997, 1.0, 5.731174724090175, 100.06085968017578, 0.0128169663439373, false, false, false, false
% c1.xml:78
78, none, 100, 1.0, 0.0, 0, 0, 1, 3, 1, 1, 1, 2, 20, 0.0, 0.6, 0.15, 0.15, 0.05, 0.21670428893905191, 0.047154795065658575, 0.0, 1.0, 21.0, 150.0608673095703, 0.7390502535730752, false, false, true, false
% c1.xml:79
79, none, 100, 0.0, 0.0, 0, 0, 0, 4, 0, 1, 1, 2, 3, 0.0, 0.0, 1.0, 0.0, 0.0, 0.3158974358974359, 0.047154795065658575, 0.1332085131842997, 1.0, 5.731174724090175, 100.06085968017578, 0.0128169663439373, false, false, false, false
% c1.xml:80
80, date, 92, 0.0, 0.0, 0, 4, 0, 0, 0, 1, 1, 2, 43, 0.32558139534883723, 0.18604651162790697, 0.18604651162790697, 0.18604651162790697, 0.023255813953488372, 0.019404915912031046, 0.051123930773821366, 0.1332085131842997, 1.0, 5.731174724090175, 91.72245788574219, 0.012816966343937298, true, false, false, false
% c1.xml:81
